"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - OPERATIONS WITH SALES","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (5,000 OR MORE HEAD)","111","3.6"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - OPERATIONS WITH SALES","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","2,728","2.1"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - OPERATIONS WITH SALES","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)","908","9.6"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - OPERATIONS WITH SALES","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)","858","4.1"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - OPERATIONS WITH SALES","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)","510","5.0"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - OPERATIONS WITH SALES","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","3,588","6.6"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - OPERATIONS WITH SALES","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11191)","12","53.6"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - OPERATIONS WITH SALES","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11192)","33","91.7"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - OPERATIONS WITH SALES","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11193 & 11194 & 11199)","3,543","6.3"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - OPERATIONS WITH SALES","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)","7,742","2.0"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - OPERATIONS WITH SALES","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112112)","266","15.8"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - OPERATIONS WITH SALES","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)","444","6.1"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - OPERATIONS WITH SALES","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)","753","9.7"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - OPERATIONS WITH SALES","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","2,486","4.2"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - OPERATIONS WITH SALES","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)","28,802","5.0"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - OPERATIONS WITH SALES","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125 & 1129)","4,985","6.1"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","54,070","3.8"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN $","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (0 HEAD)","25,387,000","15.4"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN $","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (1 OR MORE HEAD)","678,550,000","1.7"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN $","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (1 TO 24 HEAD)","42,780,000","5.9"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN $","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (1,000 TO 2,499 HEAD)","75,153,000","7.8"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN $","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (100 TO 299 HEAD)","95,907,000","2.4"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN $","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (2,500 TO 4,999 HEAD)","56,119,000","10.9"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN $","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (25 TO 99 HEAD)","102,929,000","3.4"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN $","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (300 TO 999 HEAD)","104,530,000","3.7"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN $","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (5,000 OR MORE HEAD)","201,130,000","1.4"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","703,936,000","2.0"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","428,138","2.8"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","171,938","5.9"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","468,778","6.7"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","148,100","11.1"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","116,517","8.8"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","69,894","9.2"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","1,159,681","4.4"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","61,462","5.4"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","233,017","4.0"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","221,983","1.7"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","285,294","5.2"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","136,102","5.8"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","ECONOMIC CLASS","ECONOMIC CLASS: (1,000 TO 2,499 $)","72,713","6.1"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","ECONOMIC CLASS","ECONOMIC CLASS: (1,000,000 OR MORE $)","1,320,201","2.0"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","ECONOMIC CLASS","ECONOMIC CLASS: (10,000 TO 24,999 $)","268,638","5.9"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","ECONOMIC CLASS","ECONOMIC CLASS: (100,000 TO 249,999 $)","352,078","8.5"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","ECONOMIC CLASS","ECONOMIC CLASS: (2,500 TO 4,999 $)","111,860","6.7"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","ECONOMIC CLASS","ECONOMIC CLASS: (25,000 TO 49,999 $)","223,087","3.0"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","ECONOMIC CLASS","ECONOMIC CLASS: (250,000 TO 499,999 $)","341,449","9.6"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","ECONOMIC CLASS","ECONOMIC CLASS: (5,000 TO 9,999 $)","174,113","5.0"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","ECONOMIC CLASS","ECONOMIC CLASS: (50,000 TO 99,999 $)","235,530","6.2"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","ECONOMIC CLASS","ECONOMIC CLASS: (500,000 TO 999,999 $)","382,233","8.6"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","ECONOMIC CLASS","ECONOMIC CLASS: (LESS THAN 1,000 $)","19,002","7.6"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","75,734","5.8"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","FARM SALES","FARM SALES: (1,000,000 OR MORE $)","1,239,367","2.1"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","FARM SALES","FARM SALES: (10,000 TO 24,999 $)","273,931","5.8"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","369,096","8.6"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","114,594","6.6"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","FARM SALES","FARM SALES: (25,000 TO 49,999 $)","225,509","3.4"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","347,797","13.4"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","176,559","4.9"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","248,626","6.8"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","FARM SALES","FARM SALES: (500,000 TO 999,999 $)","409,888","8.4"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","19,803","7.4"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (0 HEAD)","143,206","20.6"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (1 OR MORE HEAD)","3,357,698","2.1"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (1 TO 24 HEAD)","237,312","4.5"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (1,000 TO 2,499 HEAD)","377,586","9.3"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (100 TO 299 HEAD)","473,704","2.0"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (2,500 TO 4,999 HEAD)","286,665","11.8"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (25 TO 99 HEAD)","530,836","3.2"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (300 TO 999 HEAD)","479,271","3.9"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","INVENTORY OF SHEEP, INCL LAMBS","INVENTORY OF SHEEP, INCL LAMBS: (5,000 OR MORE HEAD)","972,324","1.3"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","187,535","6.9"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)","13,385","9.4"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)","21,360","11.5"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)","7,107","8.2"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","153,621","5.7"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11191)","373","56.9"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11192)","1,699","19.1"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11193 & 11194 & 11199)","151,549","5.8"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)","480,042","4.3"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112112)","18,757","44.5"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)","19,774","5.8"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)","24,679","10.8"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","35,927","6.4"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)","2,370,253","3.4"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125 & 1129)","168,464","3.0"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,500,904","2.3"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","1,715","6.3"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","27,398","6.4"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","44,444","6.2"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","5,104","4.7"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","3,398","4.9"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","2,051","7.4"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","2,546","5.5"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","1,487","6.1"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","4,372","2.0"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","6,840","5.9"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","2,702","3.4"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","6,614","5.6"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED AND SALES","AREA OPERATED: (1,000 TO 1,999 ACRES) AND SALES: (50,000 OR MORE $)","201","13.1"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED AND SALES","AREA OPERATED: (1.0 TO 9.9 ACRES) AND SALES: (50,000 OR MORE $)","163","10.9"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED AND SALES","AREA OPERATED: (10.0 TO 49.9 ACRES) AND SALES: (50,000 OR MORE $)","395","5.9"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED AND SALES","AREA OPERATED: (100 TO 139 ACRES) AND SALES: (50,000 OR MORE $)","209","6.4"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED AND SALES","AREA OPERATED: (140 TO 179 ACRES) AND SALES: (50,000 OR MORE $)","124","12.8"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED AND SALES","AREA OPERATED: (180 TO 219 ACRES) AND SALES: (50,000 OR MORE $)","83","21.3"
"CENSUS","2022","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","SHEEP & GOATS TOTALS","SHEEP & GOATS TOTALS, INCL WOOL & MOHAIR & MILK - OPERATIONS WITH SALES","AREA OPERATED AND SALES","AREA OPERATED: (2,000 OR MORE ACRES) AND SALES: (50,000 OR MORE $)","843","7.1"
